pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-21 08:57:03 UTC,4.1,0,-73.993675,40.733041,-73.996776,40.737417,1
2010-04-24 14:55:42 UTC,11.3,1,-74.008483,40.721156,-74.002962,40.749405,1
2010-04-16 00:01:12 UTC,5.3,0,-73.96037,40.807748,-73.972318,40.794035,1
2010-04-15 21:28:25 UTC,4.9,0,-73.975318,40.750431,-73.963385,40.755849,1
2010-04-17 14:53:33 UTC,22.9,1,-74.002913,40.725043,-73.945795,40.783776,1
2010-04-16 17:49:24 UTC,8.1,0,-74.008143,40.747768,-73.988817,40.748781,4
2010-04-16 00:39:51 UTC,4.1,0,-73.987893,40.721104,-73.989994,40.714786,2
2010-04-20 19:07:45 UTC,7.7,0,-73.984771,40.742605,-73.97346,40.765509,2
2010-04-21 09:41:22 UTC,8.1,0,-73.976343,40.791016,-73.967365,40.771861,1
2010-04-23 18:12:00 UTC,5.3,0,-73.95075,40.775093,-73.96232,40.763255,1
2010-04-11 17:26:34 UTC,14.1,1,-73.979394,40.776288,-73.990803,40.760726,1
2010-04-19 13:56:17 UTC,5.3,0,-73.967156,40.793595,-73.964691,40.806819,1
2010-04-20 20:03:00 UTC,4.5,0,-73.985928,40.762518,-73.990133,40.77187,1
2010-04-13 20:00:43 UTC,12.1,1,-73.995552,40.748604,-73.947863,40.771171,1
2010-04-20 17:45:26 UTC,30.67,1,-73.87053,40.773873,-73.973543,40.764121,2
2010-04-12 16:50:54 UTC,8.1,0,-73.978734,40.762703,-73.983416,40.742908,1
2010-04-22 23:06:53 UTC,13.7,1,-73.988901,40.743756,-73.994048,40.69306,1
2010-04-15 19:52:54 UTC,8.9,0,-73.962239,40.763121,-73.991313,40.750299,1
2010-04-11 21:48:14 UTC,7.7,0,-73.987834,40.748117,-73.976399,40.749155,4
2010-04-12 22:16:42 UTC,33.47,1,-73.862813,40.76866,-73.976783,40.738003,1
2010-04-16 10:41:08 UTC,3.3,0,-73.963417,40.766487,-73.959201,40.771779,1
2010-04-12 03:05:14 UTC,4.9,0,-73.954999,40.773201,-73.941145,40.788278,1
2010-04-18 02:18:48 UTC,11.3,1,-73.977112,40.743258,-73.968384,40.786473,2
2010-04-23 14:59:08 UTC,4.9,0,-73.962292,40.779056,-73.969771,40.767708,1
2010-04-16 18:09:43 UTC,4.1,0,-73.95496,40.773555,-73.950839,40.780873,1
2010-04-16 21:23:01 UTC,6.5,0,-73.982206,40.755732,-73.982509,40.742756,1
2010-04-22 09:13:50 UTC,6.1,0,-74.006982,40.743091,-73.993943,40.7616,1
2010-04-11 12:34:06 UTC,6.1,0,-74.000529,40.734547,-73.98354,40.751361,1
2010-04-24 12:40:05 UTC,14.5,1,-73.952031,40.715749,-73.983847,40.721403,1
2010-04-25 01:01:08 UTC,6.5,0,-74.002181,40.724714,-73.98346,40.726966,1
2010-04-21 16:31:18 UTC,7.3,0,-73.976535,40.739735,-73.992307,40.749023,1
2010-04-23 00:44:15 UTC,10.9,1,-73.972762,40.749382,-73.947143,40.764588,1
2010-04-25 03:34:59 UTC,7.3,0,-73.982983,40.734871,-73.987747,40.719245,1
2010-04-13 12:53:33 UTC,6.1,0,-73.976209,40.744989,-73.99031,40.750948,1
2010-04-24 22:31:54 UTC,17.3,1,-73.96852,40.799362,-73.975487,40.734357,1
2010-04-24 21:25:52 UTC,5.3,0,-73.972064,40.760432,-73.962722,40.758145,1
2010-04-23 23:35:46 UTC,4.9,0,-73.958685,40.764407,-73.970436,40.74768,1
2010-04-13 11:09:21 UTC,36.9,1,-73.982707,40.755547,-74.001153,40.74395,1
2010-04-14 14:38:00 UTC,5.3,0,-74.005938,40.750507,-73.996923,40.740612,3
2010-04-17 12:04:56 UTC,4.1,0,-74.002046,40.719477,-74.00854,40.715289,1
2010-04-20 19:59:00 UTC,7.3,0,-73.95576,40.782295,-73.981417,40.775983,5
2010-04-21 23:47:28 UTC,8.1,0,-73.989194,40.723638,-74.00642,40.739294,1
2010-04-23 13:38:10 UTC,4.9,0,-73.991773,40.739839,-74.002863,40.733706,1
2010-04-13 07:42:11 UTC,4.9,0,-73.964429,40.770374,-73.956028,40.78187,1
2010-04-23 15:43:48 UTC,5.3,0,-73.952712,40.786508,-73.962414,40.770242,1
2010-04-23 08:00:43 UTC,7.3,0,-73.994387,40.749852,-73.971177,40.75549,1
2010-04-15 15:14:27 UTC,6.5,0,-73.94993,40.78441,-73.946158,40.773855,3
2010-04-22 17:35:56 UTC,5.3,0,-73.988109,40.728145,-73.996951,40.720563,1
2010-04-24 19:08:51 UTC,6.9,0,-73.970751,40.765448,-73.987065,40.758457,1
2010-04-23 22:41:38 UTC,8.5,0,-73.967134,40.793456,-73.966107,40.76528,1
2010-04-21 09:46:19 UTC,12.1,1,-73.989918,40.752214,-73.980786,40.722145,1
2010-04-16 19:59:00 UTC,4.1,0,-74.000718,40.747063,-74.006813,40.74163,1
2010-04-14 15:48:38 UTC,14.1,1,-74.01,40.703289,-73.969639,40.757811,1
2010-04-14 20:44:54 UTC,6.1,0,-73.982099,40.74906,-73.968105,40.752735,1
2010-04-25 01:52:06 UTC,18.1,1,-74.01019,40.711831,-73.963961,40.799625,2
2010-04-19 23:50:07 UTC,6.1,0,-74.001035,40.739078,-73.994994,40.722593,1
2010-04-12 19:16:41 UTC,4.9,0,-73.963072,40.769295,-73.967783,40.75687,1
2010-04-23 02:20:00 UTC,20.1,1,-74.004893,40.723312,-73.953602,40.811203,5
2010-04-12 09:04:12 UTC,14.5,1,-73.983556,40.738238,-73.953886,40.787167,1
2010-04-14 07:31:10 UTC,9.7,0,-73.953259,40.7718,-73.980527,40.759043,2
2010-04-17 01:14:00 UTC,3.7,0,-73.992607,40.758458,-73.998285,40.750812,4
2010-04-19 09:18:56 UTC,12.1,1,-73.975415,40.741076,-74.008601,40.708566,1
2010-04-14 12:40:38 UTC,10.5,1,-74.003248,40.748909,-73.970724,40.789266,1
2010-04-23 20:54:45 UTC,8.9,0,-73.964341,40.8073,-73.940556,40.798111,1
2010-04-23 17:36:24 UTC,4.5,0,-74.001493,40.735932,-73.992908,40.74265,1
2010-04-20 00:25:10 UTC,5.7,0,-73.979698,40.743634,-73.983671,40.753084,1
2010-04-21 18:15:29 UTC,4.5,0,-73.956711,40.781036,-73.958542,40.772429,2
2010-04-19 02:29:53 UTC,4.1,0,-73.994005,40.741752,-74.004224,40.742604,1
2010-04-20 11:52:27 UTC,5.7,0,-73.967871,40.768693,-73.982345,40.768245,1
2010-04-23 01:40:16 UTC,4.5,0,-73.959625,40.771077,-73.956529,40.76692,1
2010-04-19 13:31:46 UTC,7.7,0,-73.954189,40.764204,-73.974699,40.761263,1
2010-04-21 23:06:42 UTC,5.3,0,-73.976271,40.73974,-73.989675,40.734097,1
2010-04-17 05:33:53 UTC,2.5,0,-73.992304,40.749366,-73.992439,40.749431,1
2010-04-21 08:25:50 UTC,6.9,0,-74.001961,40.745736,-73.98773,40.760006,1
2010-04-16 21:55:41 UTC,14.9,1,-73.993079,40.729654,-73.951069,40.723777,1
2010-04-24 16:26:41 UTC,6.1,0,-73.95496,40.773608,-73.963915,40.765447,2
2010-04-15 13:39:51 UTC,4.5,0,-73.983906,40.743702,-73.97567,40.753951,1
2010-04-19 06:50:00 UTC,10.9,1,-74.01079,40.717492,-73.982885,40.759777,1
2010-04-15 23:07:00 UTC,9.7,0,-73.988352,40.710563,-74.000008,40.70486,1
2010-04-22 23:23:57 UTC,5.3,0,-74.001038,40.731707,-73.988505,40.746291,1
2010-04-23 19:09:25 UTC,5.7,0,-73.973852,40.792221,-73.982193,40.775749,2
2010-04-25 01:15:50 UTC,6.1,0,-73.992619,40.745531,-73.984185,40.766036,2
2010-04-18 19:14:46 UTC,12.1,1,-73.972462,40.752562,-73.971935,40.791891,1
2010-04-22 14:39:37 UTC,15.7,1,-73.976067,40.76403,-74.014798,40.714251,1
2010-04-14 01:18:00 UTC,10.9,1,-73.967438,40.756647,-74.005318,40.74016,1
2010-04-21 23:27:47 UTC,5.7,0,-74.00092,40.731873,-73.994663,40.750107,1
2010-04-19 09:28:28 UTC,14.5,1,-73.952585,40.780609,-73.992099,40.748522,1
2010-04-21 09:58:35 UTC,12.1,1,-73.960473,40.797571,-73.991154,40.750146,1
2010-04-23 10:33:44 UTC,9.7,0,-74.004757,40.737521,-73.976065,40.765231,1
2010-04-23 11:49:12 UTC,12.9,1,-73.984832,40.76107,-73.97647,40.751652,2
2010-04-16 18:23:40 UTC,4.5,0,-73.960359,40.780802,-73.970937,40.786842,1
2010-04-24 20:05:38 UTC,6.9,0,-74.007678,40.732264,-73.990217,40.726561,1
2010-04-15 23:59:57 UTC,10.5,1,-74.010531,40.705203,-73.99232,40.749539,1
2010-04-15 08:09:42 UTC,8.5,0,-73.982118,40.773856,-73.974998,40.755438,1
2010-04-25 00:32:00 UTC,19.3,1,-74.006362,40.733572,-73.957067,40.680528,1
2010-04-13 10:04:02 UTC,3.3,0,-73.992698,40.723925,-73.99787,40.740192,1
2010-04-21 14:56:45 UTC,4.1,0,-73.945432,40.774379,-73.956935,40.779093,1
2010-04-15 19:12:54 UTC,31.47,1,-73.863306,40.769501,-73.959436,40.763217,1
2010-04-19 03:23:42 UTC,6.9,0,-73.973281,40.792853,-73.988228,40.769008,1
2010-04-24 13:57:01 UTC,30.9,1,-73.949276,40.781521,-73.821773,40.863623,2
2010-04-12 09:52:41 UTC,8.5,0,-73.990411,40.718804,-73.98284,40.744852,1
2010-04-17 17:44:00 UTC,32.5,1,-73.788745,40.641622,-73.731642,40.759697,5
2010-04-20 20:33:15 UTC,3.7,0,-73.979817,40.78112,-73.973437,40.789944,1
2010-04-12 19:59:00 UTC,10.5,1,-73.973917,40.754025,-73.984745,40.780822,1
2010-04-22 08:12:52 UTC,4.5,0,-73.955662,40.779376,-73.948587,40.774112,1
2010-04-13 17:03:25 UTC,8.1,0,-73.979554,40.743763,-73.956802,40.775078,1
2010-04-21 23:28:56 UTC,6.9,0,-73.94961,40.776433,-73.975621,40.787967,2
2010-04-11 12:57:02 UTC,10.5,1,-73.863044,40.769125,-73.888606,40.751452,1
2010-04-11 19:08:49 UTC,7.3,0,-73.989579,40.719158,-73.996635,40.717785,1
2010-04-14 12:29:55 UTC,8.9,0,-73.976932,40.75674,-73.955539,40.764285,1
2010-04-15 20:49:21 UTC,8.5,0,-73.986414,40.767239,-74.004627,40.741692,1
2010-04-17 12:47:33 UTC,6.9,0,-73.993107,40.722497,-74.003332,40.735422,2
2010-04-13 08:47:15 UTC,3.7,0,-74.006663,40.71348,-74.008815,40.709966,1
2010-04-11 22:36:10 UTC,31.07,1,-73.86321,40.769369,-73.97428,40.736951,2
2010-04-23 17:09:03 UTC,11.3,1,-74.007473,40.740999,-73.990385,40.76674,1
2010-04-15 19:10:12 UTC,11.3,1,-73.983338,40.752914,-73.998205,40.717702,1
2010-04-18 03:15:15 UTC,7.3,0,-74.005781,40.746694,-73.989088,40.774366,1
2010-04-24 17:43:12 UTC,4.5,0,-73.97506,40.752523,-73.978197,40.742403,1
2010-04-16 21:07:54 UTC,6.5,0,-73.976978,40.743482,-73.991535,40.75017,2
2010-04-24 13:21:41 UTC,5.3,0,-73.978936,40.723993,-73.989901,40.734352,1
2010-04-17 14:06:03 UTC,5.3,0,-73.991157,40.770487,-73.977133,40.780048,1
2010-04-17 21:42:47 UTC,4.9,0,-74.008176,40.714895,-74.004892,40.70848,1
2010-04-18 14:02:50 UTC,5.3,0,-73.968558,40.758774,-73.958372,40.772963,2
2010-04-24 21:39:49 UTC,6.5,0,-73.983743,40.780733,-73.975257,40.765209,1
2010-04-20 07:55:54 UTC,15.3,1,-74.009321,40.706789,-73.975577,40.755361,1
2010-04-11 23:22:50 UTC,6.9,0,-73.993453,40.74697,-73.972178,40.751652,2
2010-04-19 08:36:13 UTC,10.5,1,-74.002172,40.7454,-74.014754,40.704661,1
2010-04-23 12:57:16 UTC,4.1,0,-73.972698,40.749727,-73.976335,40.741673,1
2010-04-20 14:57:02 UTC,6.5,0,-73.992599,40.75064,-73.984877,40.745341,1
2010-04-21 15:33:28 UTC,32.5,1,-73.99944,40.731091,-73.861505,40.768231,1
2010-04-21 12:57:12 UTC,7.7,0,-73.985329,40.763671,-73.96279,40.775348,2
2010-04-20 00:02:48 UTC,5.7,0,-73.982345,40.731357,-73.999939,40.738654,1
2010-04-11 15:58:18 UTC,14.9,1,-74.008125,40.73884,-73.979355,40.776175,1
2010-04-17 18:54:39 UTC,7.3,0,-73.988877,40.720412,-74.005476,40.725594,1
2010-04-13 09:17:35 UTC,29.9,1,-73.862593,40.769028,-73.97612,40.7517,1
2010-04-19 21:56:25 UTC,18.5,1,-73.913912,40.765302,-73.845991,40.781129,1
2010-04-12 20:45:33 UTC,6.5,0,-73.986472,40.762368,-73.962555,40.764706,1
2010-04-23 11:14:02 UTC,37.87,1,-73.986385,40.759774,-73.861201,40.767958,2
2010-04-16 13:04:54 UTC,5.3,0,-73.985829,40.74402,-73.977415,40.757071,1
2010-04-12 04:36:00 UTC,11.7,1,-73.989422,40.760605,-73.961112,40.811615,5
2010-04-11 13:53:38 UTC,14.9,1,-73.961072,40.77472,-73.975333,40.764868,1
2010-04-18 01:34:05 UTC,8.1,0,-74.006078,40.741321,-73.997816,40.721669,3
2010-04-16 19:56:37 UTC,9.7,0,-73.994679,40.738233,-74.01574,40.715045,1
2010-04-24 10:31:25 UTC,4.1,0,-73.955529,40.770272,-73.953871,40.779026,2
2010-04-20 18:57:22 UTC,8.9,0,-73.980364,40.765084,-74.004281,40.742522,1
2010-04-23 09:45:12 UTC,6.5,0,-73.975262,40.765265,-73.975401,40.751229,1
2010-04-21 16:55:49 UTC,15.07,1,-73.953788,40.785118,-73.922526,40.792872,1
2010-04-19 16:25:45 UTC,6.1,0,-73.99807,40.722349,-74.007867,40.731577,1
2010-04-16 08:41:03 UTC,4.9,0,-73.979099,40.737015,-73.972016,40.749876,1
2010-04-22 13:48:14 UTC,5.7,0,-73.997996,40.741028,-74.009412,40.734642,2
2010-04-23 13:59:24 UTC,18.1,1,-73.982643,40.773171,-73.9849,40.724139,1
2010-04-25 03:08:00 UTC,6.5,0,-73.964428,40.756422,-73.948112,40.780487,1
2010-04-24 23:23:53 UTC,14.9,1,-73.991346,40.750648,-74.008449,40.705426,2
2010-04-17 23:42:05 UTC,25.87,1,-73.872855,40.773949,-73.916466,40.84032,2
2010-04-20 07:16:21 UTC,8.9,0,-73.971661,40.784945,-73.978152,40.75124,1
2010-04-25 01:12:39 UTC,10.1,1,-73.99386,40.741346,-73.979652,40.780876,2
2010-04-14 10:41:58 UTC,6.1,0,-73.992109,40.753316,-73.989302,40.740508,2
2010-04-19 22:43:38 UTC,6.9,0,-73.959603,40.763237,-73.975441,40.752373,1
2010-04-20 21:13:29 UTC,3.7,0,-73.971779,40.746235,-73.973959,40.753338,1
2010-04-13 06:31:03 UTC,6.5,0,-73.987864,40.779402,-73.981065,40.759025,1
2010-04-14 13:08:42 UTC,9.3,0,-73.953705,40.785107,-73.973438,40.763814,1
2010-04-14 19:22:09 UTC,10.9,1,-73.966785,40.772285,-73.991941,40.749192,1
2010-04-11 09:32:21 UTC,4.1,0,-73.994435,40.732056,-74.001347,40.737024,1
2010-04-18 17:13:46 UTC,4.9,0,-74.001007,40.757204,-74.010047,40.747662,2
2010-04-18 10:31:12 UTC,12.9,1,-73.925348,40.767972,-73.945691,40.780299,1
2010-04-21 17:27:24 UTC,6.1,0,-73.960812,40.778003,-73.962707,40.775402,1
2010-04-15 05:40:05 UTC,11.7,1,-73.990832,40.756225,-73.959988,40.808283,1
2010-04-14 17:17:07 UTC,27.3,1,-73.995935,40.726447,-74.003507,40.717413,1
2010-04-21 16:14:22 UTC,6.5,0,-73.954969,40.805075,-73.948141,40.795659,1
2010-04-16 15:48:33 UTC,10.5,1,-73.98332,40.730254,-74.002906,40.706675,1
2010-04-19 12:49:18 UTC,11.7,1,-73.997582,40.724381,-73.995734,40.764821,1
2010-04-24 22:56:55 UTC,6.1,0,-73.979142,40.744543,-73.967664,40.755328,2
2010-04-11 23:52:44 UTC,13.7,1,-73.992811,40.758437,-73.927939,40.764449,1
2010-04-23 11:31:17 UTC,10.5,1,-73.994864,40.726122,-73.972343,40.759279,2
2010-04-15 18:54:56 UTC,10.9,1,-73.983313,40.750728,-74.004517,40.730824,2
2010-04-19 16:14:10 UTC,5.7,0,-73.983647,40.760831,-73.976112,40.755568,1
2010-04-20 11:59:40 UTC,8.1,0,-73.96,40.7622,-73.972082,40.765406,1
2010-04-16 23:04:04 UTC,4.9,0,-73.981534,40.758619,-73.973066,40.754179,1
2010-04-21 11:03:09 UTC,13.7,1,-73.992253,40.749179,-73.953966,40.766679,1
2010-04-25 00:30:35 UTC,4.5,0,-73.966748,40.764823,-73.958676,40.77227,2
2010-04-15 21:03:54 UTC,8.5,0,-73.978081,40.752283,-73.993113,40.726212,1
2010-04-21 11:59:08 UTC,6.1,0,-73.982068,40.742967,-73.977987,40.751729,1
2010-04-24 21:00:00 UTC,6.1,0,-73.994572,40.721212,-73.99351,40.713855,2
2010-04-25 00:27:18 UTC,5.7,0,-73.953936,40.778613,-73.955956,40.764661,1
2010-04-19 23:19:52 UTC,8.1,0,-73.99802,40.745849,-74.003604,40.722504,1
2010-04-20 18:53:38 UTC,4.1,0,-73.98373,40.739225,-73.989871,40.740982,1
2010-04-21 19:57:58 UTC,5.3,0,-73.967959,40.751297,-73.959316,40.767718,1
2010-04-14 20:15:12 UTC,6.5,0,-73.9687,40.7535,-73.979668,40.760119,2
2010-04-23 21:21:25 UTC,9.7,0,-73.993772,40.720981,-73.996718,40.742141,1
2010-04-15 16:06:35 UTC,14.9,1,-73.981539,40.78055,-73.97024,40.7615,2
2010-04-18 00:37:58 UTC,8.5,0,-74.005277,40.71971,-73.986738,40.73635,1
2010-04-13 19:33:26 UTC,17.3,1,-73.984882,40.761013,-74.011448,40.704637,4
2010-04-12 22:42:04 UTC,10.1,1,-73.982037,40.7604,-73.994387,40.72579,1
2010-04-19 15:31:23 UTC,49.57,1,-73.988642,40.745325,-73.783184,40.64382,2
2010-04-14 04:35:12 UTC,16.9,1,-73.991961,40.721949,-73.931128,40.769305,1
2010-04-14 22:23:59 UTC,10.9,1,-73.989312,40.740558,-73.948178,40.772979,1
2010-04-16 10:17:57 UTC,12.5,1,-73.992763,40.746846,-73.961894,40.770922,1
2010-04-21 16:36:33 UTC,5.7,0,-73.964411,40.777449,-73.982319,40.777759,4
2010-04-24 02:43:50 UTC,6.5,0,-74.003277,40.743936,-73.989752,40.757479,1
2010-04-13 19:46:48 UTC,20.27,1,-73.972975,40.744548,-73.924178,40.791917,1
2010-04-22 06:44:01 UTC,7.7,0,-73.953204,40.772598,-73.982183,40.762534,1
2010-04-12 15:43:15 UTC,5.7,0,-73.960683,40.779874,-73.967972,40.765512,2
2010-04-12 13:37:00 UTC,6.5,0,-73.977705,40.76534,-73.978965,40.754293,1
2010-04-19 18:57:00 UTC,14.9,1,-74.015717,40.711038,-73.986932,40.776657,1
2010-04-13 17:33:53 UTC,8.5,0,-73.977409,40.789674,-73.956359,40.779831,1
2010-04-21 16:41:53 UTC,11.3,1,-73.963372,40.809078,-73.982029,40.763629,1
2010-04-23 11:49:58 UTC,7.3,0,-73.984726,40.758882,-73.982187,40.771032,2
2010-04-13 20:54:43 UTC,7.3,0,-73.977046,40.746998,-73.992248,40.725595,1
2010-04-14 15:16:28 UTC,30.0,1,-73.972476,40.76497,-73.921887,40.797264,1
2010-04-16 18:17:10 UTC,4.1,0,-73.959588,40.81951,-73.950623,40.824033,1
2010-04-15 16:33:58 UTC,4.9,0,-73.994876,40.746379,-73.999708,40.734091,1
2010-04-17 05:56:44 UTC,5.3,0,-73.942453,40.812135,-73.950941,40.800487,1
2010-04-17 16:30:21 UTC,8.9,0,-73.967811,40.760971,-73.983349,40.783588,2
2010-04-19 09:23:47 UTC,8.1,0,-73.991079,40.745008,-73.996827,40.725288,1
2010-04-15 11:07:48 UTC,5.3,0,-73.976314,40.754631,-73.974039,40.753629,1
2010-04-17 02:35:51 UTC,9.3,0,-73.991299,40.744764,-73.977631,40.77942,1
2010-04-22 14:50:52 UTC,12.1,1,-73.992719,40.730162,-74.004921,40.750643,1
2010-04-23 09:11:50 UTC,5.3,0,-73.979348,40.739917,-73.992448,40.737588,1
2010-04-20 23:52:56 UTC,8.5,0,-73.979021,40.762361,-73.960779,40.77233,2
2010-04-20 20:36:26 UTC,5.3,0,-73.979923,40.751497,-73.980175,40.739131,1
2010-04-16 09:15:11 UTC,9.7,0,-73.977339,40.725819,-74.001893,40.740466,1
2010-04-17 12:03:17 UTC,8.9,0,-73.975617,40.748944,-73.96074,40.780766,1
2010-04-21 18:27:17 UTC,6.9,0,-73.972917,40.764635,-73.956278,40.775795,3
2010-04-13 20:49:48 UTC,10.5,1,-74.016246,40.714758,-73.994615,40.750486,1
2010-04-14 11:34:54 UTC,8.5,0,-73.966485,40.756528,-73.983871,40.76039,1
2010-04-13 12:57:48 UTC,12.1,1,-73.977909,40.76418,-73.965483,40.806163,1
2010-04-21 13:23:36 UTC,26.1,1,-73.87085,40.773803,-73.97845,40.67824,1
2010-04-17 06:24:02 UTC,24.9,1,-73.961414,40.756331,-73.861515,40.768255,2
2010-04-21 14:33:08 UTC,11.3,1,-74.004314,40.72546,-73.992593,40.763463,1
2010-04-18 00:42:50 UTC,15.7,1,-73.982842,40.767635,-73.977749,40.663505,2
2010-04-19 11:19:57 UTC,11.3,1,-73.968763,40.798501,-73.961305,40.772675,3
2010-04-21 19:40:32 UTC,4.9,0,-73.990778,40.761411,-73.983529,40.773573,1
2010-04-18 15:14:34 UTC,6.9,0,-73.99103,40.744566,-73.974617,40.751409,1
2010-04-22 12:04:32 UTC,29.87,1,-73.862761,40.769204,-73.975049,40.758928,1
2010-04-21 21:23:13 UTC,5.3,0,-73.993353,40.729751,-74.0046,40.721544,1
2010-04-22 22:58:52 UTC,9.3,0,-73.98579,40.740854,-73.996032,40.76078,1
2010-04-23 07:16:03 UTC,12.5,1,-73.992195,40.695101,-73.983756,40.743164,1
2010-04-13 08:39:11 UTC,34.9,1,-73.998864,40.680905,-73.967812,40.763138,1
2010-04-20 20:16:19 UTC,6.9,0,-73.975682,40.787968,-73.982177,40.768735,2
2010-04-14 07:49:32 UTC,5.3,0,-73.997709,40.736088,-73.991204,40.750202,1
2010-04-23 06:56:07 UTC,8.5,0,-73.987383,40.739325,-74.013497,40.715336,1
2010-04-20 22:46:45 UTC,14.1,1,-74.005939,40.735938,-73.971521,40.78278,1
2010-04-23 20:19:19 UTC,6.5,0,-74.001934,40.715419,-73.988767,40.727483,1
2010-04-11 23:59:54 UTC,25.07,1,-73.86569,40.771064,-73.947382,40.773449,1
2010-04-21 19:54:18 UTC,7.3,0,-74.008599,40.745646,-73.993072,40.75454,1
2010-04-13 14:54:35 UTC,8.1,0,-73.980613,40.742545,-74.003434,40.752283,2
2010-04-20 21:19:03 UTC,5.7,0,-73.962235,40.779084,-73.963457,40.765697,1
2010-04-12 16:12:22 UTC,33.870000000000005,1,-73.862675,40.768899,-73.988184,40.761568,1
2010-04-20 17:17:09 UTC,4.5,0,-73.96909,40.759549,-73.969873,40.750249,1
2010-04-12 02:04:41 UTC,9.3,0,-73.969797,40.756981,-73.937288,40.76377,1
2010-04-12 04:14:47 UTC,22.1,1,-73.983279,40.76313,-73.934053,40.84389,1
2010-04-15 23:55:42 UTC,9.7,0,-73.972614,40.752582,-74.003767,40.73206,1
2010-04-23 06:23:18 UTC,3.3,0,-73.991373,40.745136,-73.991281,40.748843,1
2010-04-12 13:40:41 UTC,49.57,1,-73.978116,40.766483,-73.821209,40.710469,1
2010-04-15 16:09:44 UTC,31.47,1,-73.987589,40.756122,-73.873295,40.774324,1
2010-04-22 11:24:42 UTC,13.3,1,-73.988982,40.777821,-73.98674,40.745317,1
2010-04-18 01:59:12 UTC,11.3,1,-73.985129,40.728075,-73.986202,40.762026,2
2010-04-14 14:09:26 UTC,14.5,1,-73.980351,40.751515,-73.956036,40.78382,1
2010-04-18 23:07:21 UTC,15.7,1,-73.982153,40.771106,-73.945175,40.838274,1
2010-04-13 03:49:13 UTC,29.87,1,-73.983314,40.762826,-73.870555,40.773844,2
2010-04-11 06:47:06 UTC,20.1,1,-73.998086,40.740544,-73.922756,40.743393,1
2010-04-17 11:45:04 UTC,12.9,1,-74.009729,40.714933,-74.00203,40.708422,1
2010-04-22 14:05:17 UTC,8.5,0,-73.944683,40.805984,-73.953375,40.77863,1
2010-04-24 18:16:59 UTC,7.7,0,-73.957508,40.779614,-73.981785,40.768837,1
2010-04-20 20:20:14 UTC,3.7,0,-73.996572,40.725394,-73.998061,40.729438,1
2010-04-20 08:14:47 UTC,5.7,0,-73.994114,40.751228,-73.981322,40.76562,1
2010-04-14 21:37:25 UTC,7.7,0,-73.985404,40.76847,-73.994678,40.746164,1
2010-04-11 16:29:00 UTC,4.1,0,-73.963323,40.769002,-73.969512,40.761167,1
2010-04-20 10:49:53 UTC,7.3,0,-73.966084,40.80487,-73.948102,40.829415,3
2010-04-17 08:52:38 UTC,49.57,1,-73.967277,40.798373,-73.782,40.648695,2
2010-04-11 23:52:46 UTC,12.5,1,-73.921397,40.766427,-73.975455,40.755323,1
2010-04-12 09:45:11 UTC,10.5,1,-73.980347,40.78052,-73.980727,40.78486,1
2010-04-24 21:06:28 UTC,13.7,1,-73.975265,40.733008,-73.976167,40.780633,1
2010-04-12 18:50:12 UTC,6.1,0,-73.97915,40.750343,-73.988216,40.738539,2
2010-04-17 17:38:30 UTC,7.7,0,-73.951723,40.782101,-73.978001,40.783033,1
2010-04-19 00:44:15 UTC,8.5,0,-74.005978,40.740027,-73.978649,40.764381,3
2010-04-20 07:28:22 UTC,18.1,1,-73.971324,40.675681,-74.010147,40.720572,4
2010-04-18 13:17:00 UTC,4.1,0,-73.956925,40.770861,-73.954063,40.778685,3
2010-04-21 20:43:47 UTC,5.7,0,-73.957251,40.728551,-73.957153,40.716458,1
2010-04-17 17:41:00 UTC,5.3,0,-73.991853,40.749672,-73.976357,40.75285,3
2010-04-24 02:34:28 UTC,24.9,1,-73.95915,40.712093,-73.946551,40.81166,1
2010-04-14 22:13:05 UTC,10.1,1,-74.006172,40.739756,-73.970862,40.761669,1
2010-04-12 07:24:30 UTC,7.3,0,-73.960538,40.758057,-73.984773,40.742589,1
2010-04-20 11:07:55 UTC,13.7,1,-73.96781,40.761247,-73.961823,40.805597,1
2010-04-11 21:33:27 UTC,24.67,1,-73.870901,40.773823,-73.9824,40.744945,2
2010-04-17 00:36:52 UTC,6.5,0,-73.988852,40.721975,-73.972551,40.745922,1
2010-04-12 18:47:55 UTC,8.5,0,-73.989675,40.756772,-73.977543,40.755587,1
2010-04-22 10:41:24 UTC,12.1,1,-73.99158,40.696031,-73.99408,40.721073,2
2010-04-15 22:03:41 UTC,10.1,1,-73.989138,40.72299,-73.992793,40.69742,2
2010-04-20 23:53:00 UTC,8.5,0,-74.000865,40.731705,-73.974427,40.757507,1
2010-04-19 01:46:23 UTC,18.5,1,-73.97192,40.755858,-73.972565,40.670951,1
2010-04-22 12:30:05 UTC,8.5,0,-73.976913,40.756625,-73.956717,40.771552,1
2010-04-14 05:50:41 UTC,15.7,1,-73.923733,40.770357,-73.978477,40.78572,1
2010-04-20 17:29:16 UTC,49.57,1,-73.789712,40.643773,-73.983361,40.776641,1
2010-04-24 13:17:53 UTC,15.3,1,-73.952896,40.776102,-73.988374,40.722953,5
2010-04-24 22:36:04 UTC,8.5,0,-73.961167,40.760944,-73.980757,40.763079,2
